Node id 1,Node id 2,Sign
23,77,1
23,78,1
23,79,1
23,80,1
23,81,-1
23,82,1
25,26,1
25,28,1
25,30,1
25,31,1
25,32,1
25,33,1
25,34,1
25,35,1
25,37,1
25,38,1
25,39,1
25,40,1
25,42,1
25,43,1
25,44,1
25,46,1
25,47,1
25,48,1
25,50,1
25,51,1
25,52,1
25,53,1
25,55,1
25,57,1
25,58,1
25,59,1
25,60,1
25,61,1
25,62,1
25,63,1
25,64,1
25,65,-1
25,66,-1
25,67,1
25,69,1
25,70,1
25,71,1
25,73,1
25,74,1
25,75,1
25,76,1
25,77,1
25,78,1
25,79,1
25,80,1
25,81,-1
25,82,1
26,28,1
26,30,1
26,31,1
26,32,1
26,33,1
26,34,1
26,35,1
26,37,1
26,38,1
26,39,1
26,40,1
26,42,1
26,43,1
26,44,1
26,46,1
26,47,1
26,48,1
26,50,1
26,51,1
26,52,1
26,53,1
26,55,1
26,57,1
26,58,1
26,59,1
26,60,1
26,61,1
26,62,1
26,63,1
26,64,1
26,65,-1
26,66,-1
26,67,1
26,69,1
26,70,1
26,71,1
26,73,1
26,74,1
26,75,1
26,76,1
26,77,1
26,78,1
26,79,1
26,80,1
26,81,-1
26,82,1
28,30,1
28,31,1
28,32,1
28,33,1
28,34,1
28,35,1
28,37,1
28,38,1
28,39,1
28,40,1
28,42,1
28,43,1
28,44,1
28,46,1
28,47,1
28,48,1
28,50,1
28,51,1
28,52,1
28,53,1
28,55,1
28,57,1
28,58,1
28,59,1
28,60,1
28,61,1
28,62,1
28,63,1
28,64,1
28,65,-1
28,66,-1
28,67,1
28,69,1
28,70,1
28,71,1
28,73,1
28,74,1
28,75,1
28,76,1
28,77,1
28,78,1
28,79,1
28,80,1
28,81,-1
28,82,1
30,31,1
30,32,1
30,33,1
30,34,1
30,35,1
30,37,1
30,38,1
30,39,1
30,40,1
30,42,1
30,43,1
30,44,1
30,46,1
30,47,1
30,48,1
30,50,1
30,51,1
30,52,1
30,53,1
30,55,1
30,57,1
30,58,1
30,59,1
30,60,1
30,61,1
30,62,1
30,63,1
30,64,1
30,65,-1
30,66,-1
30,67,1
30,69,1
30,70,1
30,71,1
30,73,1
30,74,1
30,75,1
30,76,1
30,77,1
30,78,1
30,79,1
30,80,1
30,81,-1
30,82,1
31,32,1
31,33,1
31,34,1
31,35,1
31,37,1
31,38,1
31,39,1
31,40,1
31,42,1
31,43,1
31,44,1
31,46,1
31,47,1
31,48,1
31,50,1
31,51,1
31,52,1
31,53,1
31,55,1
31,57,1
31,58,1
31,59,1
31,60,1
31,61,1
31,62,1
31,63,1
31,64,1
31,65,-1
31,66,-1
31,67,1
31,69,1
31,70,1
31,71,1
31,73,1
31,74,1
31,75,1
31,76,1
31,77,1
31,78,1
31,79,1
31,80,1
31,81,-1
31,82,1
32,33,1
32,34,1
32,35,1
32,37,1
32,38,1
32,39,1
32,40,1
32,42,1
32,43,1
32,44,1
32,46,1
32,47,1
32,48,1
32,50,1
32,51,1
32,52,1
32,53,1
32,55,1
32,57,1
32,58,1
32,59,1
32,60,1
32,61,1
32,62,1
32,63,1
32,64,1
32,65,-1
32,66,-1
32,67,1
32,69,1
32,70,1
32,71,1
32,73,1
32,74,1
32,75,1
32,76,1
32,77,1
32,78,1
32,79,1
32,80,1
32,81,-1
32,82,1
33,34,1
33,35,1
33,37,1
33,38,1
33,39,1
33,40,1
33,42,1
33,43,1
33,44,1
33,46,1
33,47,1
33,48,1
33,50,1
33,51,1
33,52,1
33,53,1
33,55,1
33,57,1
33,58,1
33,59,1
33,60,1
33,61,1
33,62,1
33,63,1
33,64,1
33,65,-1
33,66,-1
33,67,1
33,69,1
33,70,1
33,71,1
33,73,1
33,74,1
33,75,1
33,76,1
33,77,1
33,78,1
33,79,1
33,80,1
33,81,-1
33,82,1
34,35,1
34,37,1
34,38,1
34,39,1
34,40,1
34,42,1
34,43,1
34,44,1
34,46,1
34,47,1
34,48,1
34,50,1
34,51,1
34,52,1
34,53,1
34,55,1
34,57,1
34,58,1
34,59,1
34,60,1
34,61,1
34,62,1
34,63,1
34,64,1
34,65,-1
34,66,-1
34,67,1
34,69,1
34,70,1
34,71,1
34,73,1
34,74,1
34,75,1
34,76,1
34,77,1
34,78,1
34,79,1
34,80,1
34,81,-1
34,82,1
35,37,1
35,38,1
35,39,1
35,40,1
35,42,1
35,43,1
35,44,1
35,46,1
35,47,1
35,48,1
35,50,1
35,51,1
35,52,1
35,53,1
35,55,1
35,57,1
35,58,1
35,59,1
35,60,1
35,61,1
35,62,1
35,63,1
35,64,1
35,65,-1
35,66,-1
35,67,1
35,69,1
35,70,1
35,71,1
35,73,1
35,74,1
35,75,1
35,76,1
35,77,1
35,78,1
35,79,1
35,80,1
35,81,-1
35,82,1
37,38,1
37,39,1
37,40,1
37,42,1
37,43,1
37,44,1
37,46,1
37,47,1
37,48,1
37,50,1
37,51,1
37,52,1
37,53,1
37,55,1
37,57,1
37,58,1
37,59,1
37,60,1
37,61,1
37,62,1
37,63,1
37,64,1
37,65,-1
37,66,-1
37,67,1
37,69,1
37,70,1
37,71,1
37,73,1
37,74,1
37,75,1
37,76,1
37,77,1
37,78,1
37,79,1
37,80,1
37,81,-1
37,82,1
38,39,1
38,40,1
38,42,1
38,43,1
38,44,1
38,46,1
38,47,1
38,48,1
38,50,1
38,51,1
38,52,1
38,53,1
38,55,1
38,57,1
38,58,1
38,59,1
38,60,1
38,61,1
38,62,1
38,63,1
38,64,1
38,65,-1
38,66,-1
38,67,1
38,69,1
38,70,1
38,71,1
38,73,1
38,74,1
38,75,1
38,76,1
38,77,1
38,78,1
38,79,1
38,80,1
38,81,-1
38,82,1
39,40,1
39,42,1
39,43,1
39,44,1
39,46,1
39,47,1
39,48,1
39,50,1
39,51,1
39,52,1
39,53,1
39,55,1
39,57,1
39,58,1
39,59,1
39,60,1
39,61,1
39,62,1
39,63,1
39,64,1
39,65,-1
39,66,-1
39,67,1
39,69,1
39,70,1
39,71,1
39,73,1
39,74,1
39,75,1
39,76,1
39,77,1
39,78,1
39,79,1
39,80,1
39,81,-1
39,82,1
40,42,1
40,43,1
40,44,1
40,46,1
40,47,1
40,48,1
40,50,1
40,51,1
40,52,1
40,53,1
40,55,1
40,57,1
40,58,1
40,59,1
40,60,1
40,61,1
40,62,1
40,63,1
40,64,1
40,65,-1
40,66,-1
40,67,1
40,69,1
40,70,1
40,71,1
40,73,1
40,74,1
40,75,1
40,76,1
40,77,1
40,78,1
40,79,1
40,80,1
40,81,-1
40,82,1
42,43,1
42,44,1
42,46,1
42,47,1
42,48,1
42,50,1
42,51,1
42,52,1
42,53,1
42,55,1
42,57,1
42,58,1
42,59,1
42,60,1
42,61,1
42,62,1
42,63,1
42,64,1
42,65,-1
42,66,-1
42,67,1
42,69,1
42,70,1
42,71,1
42,73,1
42,74,1
42,75,1
42,76,1
42,77,1
42,78,1
42,79,1
42,80,1
42,81,-1
42,82,1
43,44,1
43,46,1
43,47,1
43,48,1
43,50,1
43,51,1
43,52,1
43,53,1
43,55,1
43,57,1
43,58,1
43,59,1
43,60,1
43,61,1
43,62,1
43,63,1
43,64,1
43,65,-1
43,66,-1
43,67,1
43,69,1
43,70,1
43,71,1
43,73,1
43,74,1
43,75,1
43,76,1
43,77,1
43,78,1
43,79,1
43,80,1
43,81,-1
43,82,1
44,46,1
44,47,1
44,48,1
44,50,1
44,51,1
44,52,1
44,53,1
44,55,1
44,57,1
44,58,1
44,59,1
44,60,1
44,61,1
44,62,1
44,63,1
44,64,1
44,65,-1
44,66,-1
44,67,1
44,69,1
44,70,1
44,71,1
44,73,1
44,74,1
44,75,1
44,76,1
44,77,1
44,78,1
44,79,1
44,80,1
44,81,-1
44,82,1
46,47,1
46,48,1
46,50,1
46,51,1
46,52,1
46,53,1
46,55,1
46,57,1
46,58,1
46,59,1
46,60,1
46,61,1
46,62,1
46,63,1
46,64,1
46,65,-1
46,66,-1
46,67,1
46,69,1
46,70,1
46,71,1
46,73,1
46,74,1
46,75,1
46,76,1
46,77,1
46,78,1
46,79,1
46,80,1
46,81,-1
46,82,1
47,48,1
47,50,1
47,51,1
47,52,1
47,53,1
47,55,1
47,57,1
47,58,1
47,59,1
47,60,1
47,61,1
47,62,1
47,63,1
47,64,1
47,65,-1
47,66,-1
47,67,1
47,69,1
47,70,1
47,71,1
47,73,1
47,74,1
47,75,1
47,76,1
47,77,1
47,78,1
47,79,1
47,80,1
47,81,-1
47,82,1
48,50,1
48,51,1
48,52,1
48,53,1
48,55,1
48,57,1
48,58,1
48,59,1
48,60,1
48,61,1
48,62,1
48,63,1
48,64,1
48,65,-1
48,66,-1
48,67,1
48,69,1
48,70,1
48,71,1
48,73,1
48,74,1
48,75,1
48,76,1
48,77,1
48,78,1
48,79,1
48,80,1
48,81,-1
48,82,1
50,51,1
50,52,1
50,53,1
50,55,1
50,57,1
50,58,1
50,59,1
50,60,1
50,61,1
50,62,1
50,63,1
50,64,1
50,65,-1
50,66,-1
50,67,1
50,69,1
50,70,1
50,71,1
50,73,1
50,74,1
50,75,1
50,76,1
50,77,1
50,78,1
50,79,1
50,80,1
50,81,-1
50,82,1
51,52,1
51,53,1
51,55,1
51,57,1
51,58,1
51,59,1
51,60,1
51,61,1
51,62,1
51,63,1
51,64,1
51,65,-1
51,66,-1
51,67,1
51,69,1
51,70,1
51,71,1
51,73,1
51,74,1
51,75,1
51,76,1
51,77,1
51,78,1
51,79,1
51,80,1
51,81,-1
51,82,1
52,53,1
52,55,1
52,57,1
52,58,1
52,59,1
52,60,1
52,61,1
52,62,1
52,63,1
52,64,1
52,65,-1
52,66,-1
52,67,1
52,69,1
52,70,1
52,71,1
52,73,1
52,74,1
52,75,1
52,76,1
52,77,1
52,78,1
52,79,1
52,80,1
52,81,-1
52,82,1
53,55,1
53,57,1
53,58,1
53,59,1
53,60,1
53,61,1
53,62,1
53,63,1
53,64,1
53,65,-1
53,66,-1
53,67,1
53,69,1
53,70,1
53,71,1
53,73,1
53,74,1
53,75,1
53,76,1
53,77,1
53,78,1
53,79,1
53,80,1
53,81,-1
53,82,1
55,57,1
55,58,1
55,59,1
55,60,1
55,61,1
55,62,1
55,63,1
55,64,1
55,65,-1
55,66,-1
55,67,1
55,69,1
55,70,1
55,71,1
55,73,1
55,74,1
55,75,1
55,76,1
55,77,1
55,78,1
55,79,1
55,80,1
55,81,-1
55,82,1
57,58,1
57,59,1
57,60,1
57,61,1
57,62,1
57,63,1
57,64,1
57,65,-1
57,66,-1
57,67,1
57,69,1
57,70,1
57,71,1
57,73,1
57,74,1
57,75,1
57,76,1
57,77,1
57,78,1
57,79,1
57,80,1
57,81,-1
57,82,1
58,59,1
58,60,1
58,61,1
58,62,1
58,63,1
58,64,1
58,65,-1
58,66,-1
58,67,1
58,69,1
58,70,1
58,71,1
58,73,1
58,74,1
58,75,1
58,76,1
58,77,1
58,78,1
58,79,1
58,80,1
58,81,-1
58,82,1
59,60,1
59,61,1
59,62,1
59,63,1
59,64,1
59,65,-1
59,66,-1
59,67,1
59,69,1
59,70,1
59,71,1
59,73,1
59,74,1
59,75,1
59,76,1
59,77,1
59,78,1
59,79,1
59,80,1
59,81,-1
59,82,1
60,61,1
60,62,1
60,63,1
60,64,1
60,65,-1
60,66,-1
60,67,1
60,69,1
60,70,1
60,71,1
60,73,1
60,74,1
60,75,1
60,76,1
60,77,1
60,78,1
60,79,1
60,80,1
60,81,-1
60,82,1
61,62,1
61,63,1
61,64,1
61,65,-1
61,66,-1
61,67,1
61,69,1
61,70,1
61,71,1
61,73,1
61,74,1
61,75,1
61,76,1
61,77,1
61,78,1
61,79,1
61,80,1
61,81,-1
61,82,1
62,63,1
62,64,1
62,65,-1
62,66,-1
62,67,1
62,69,1
62,70,1
62,71,1
62,73,1
62,74,1
62,75,1
62,76,1
62,77,1
62,78,1
62,79,1
62,80,1
62,81,-1
62,82,1
63,64,1
63,65,-1
63,66,-1
63,67,1
63,69,1
63,70,1
63,71,1
63,73,1
63,74,1
63,75,1
63,76,1
63,77,1
63,78,1
63,79,1
63,80,1
63,81,-1
63,82,1
64,65,-1
64,66,-1
64,67,1
64,69,1
64,70,1
64,71,1
64,73,1
64,74,1
64,75,1
64,76,1
64,77,1
64,78,1
64,79,1
64,80,1
64,81,-1
64,82,1
65,66,1
65,67,-1
65,69,-1
65,70,-1
65,71,-1
65,73,-1
65,74,-1
65,75,-1
65,76,-1
65,77,-1
65,78,-1
65,79,-1
65,80,-1
65,81,1
65,82,-1
66,67,-1
66,69,-1
66,70,-1
66,71,-1
66,73,-1
66,74,-1
66,75,-1
66,76,-1
66,77,-1
66,78,-1
66,79,-1
66,80,-1
66,81,1
66,82,-1
67,69,1
67,70,1
67,71,1
67,73,1
67,74,1
67,75,1
67,76,1
67,77,1
67,78,1
67,79,1
67,80,1
67,81,-1
67,82,1
69,70,1
69,71,1
69,73,1
69,74,1
69,75,1
69,76,1
69,77,1
69,78,1
69,79,1
69,80,1
69,81,-1
69,82,1
70,71,1
70,73,1
70,74,1
70,75,1
70,76,1
70,77,1
70,78,1
70,79,1
70,80,1
70,81,-1
70,82,1
71,73,1
71,74,1
71,75,1
71,76,1
71,77,1
71,78,1
71,79,1
71,80,1
71,81,-1
71,82,1
73,74,1
73,75,1
73,76,1
73,77,1
73,78,1
73,79,1
73,80,1
73,81,-1
73,82,1
74,75,1
74,76,1
74,77,1
74,78,1
74,79,1
74,80,1
74,81,-1
74,82,1
75,76,1
75,77,1
75,78,1
75,79,1
75,80,1
75,81,-1
75,82,1
76,77,1
76,78,1
76,79,1
76,80,1
76,81,-1
76,82,1
77,78,1
77,79,1
77,80,1
77,81,-1
77,82,1
78,79,1
78,80,1
78,81,-1
78,82,1
79,80,1
79,81,-1
79,82,1
80,81,-1
80,82,1
81,82,-1
