Node id 1,Node id 2,Sign
26,48,1
26,49,-1
26,50,1
26,51,1
26,52,-1
26,64,1
26,63,1
26,62,1
26,61,1
26,60,1
26,59,1
26,65,1
26,66,1
26,67,-1
26,68,1
26,69,1
26,70,1
26,71,1
26,72,1
26,79,1
26,78,1
26,77,1
26,76,1
26,75,1
26,74,-1
26,73,1
26,80,1
26,81,1
26,57,1
26,34,1
26,117,1
26,108,1
26,116,1
26,115,-1
26,103,1
26,56,1
26,114,1
26,118,1
26,112,-1
26,119,1
27,28,-1
27,29,-1
27,30,1
27,31,-1
28,29,-1
28,30,1
28,31,-1
28,32,1
28,33,1
28,39,1
28,38,1
28,37,1
28,36,-1
28,40,1
28,41,1
28,42,-1
28,43,-1
28,44,1
28,45,-1
28,46,1
28,47,-1
28,116,-1
28,115,-1
28,103,-1
28,56,-1
28,114,-1
28,113,-1
28,112,-1
28,108,1
28,117,-1
28,118,1
28,124,-1
28,119,-1
28,123,-1
28,122,-1
28,74,-1
28,35,-1
28,121,-1
28,125,-1
28,79,-1
28,58,1
28,104,1
28,49,-1
28,126,-1
28,84,-1
28,148,1
28,147,-1
28,131,-1
28,163,-1
28,77,1
28,161,-1
28,164,1
28,155,-1
28,165,-1
28,166,1
28,167,1
28,72,-1
28,146,1
28,132,1
29,30,1
29,31,-1
29,32,1
29,33,1
29,34,-1
29,35,1
29,36,-1
29,74,-1
29,73,-1
29,72,-1
29,71,-1
29,70,-1
29,68,-1
29,69,-1
29,75,1
29,76,1
29,77,-1
29,78,1
29,79,1
29,40,-1
29,108,-1
29,111,-1
29,47,-1
29,105,-1
29,100,1
29,103,1
29,112,-1
29,113,1
29,114,1
29,56,1
30,31,-1
30,32,1
30,33,1
30,34,-1
30,35,-1
30,116,1
30,120,1
30,40,1
30,119,1
30,47,1
30,85,1
30,108,-1
30,99,1
30,71,1
30,121,1
30,74,-1
30,68,-1
30,144,-1
30,150,-1
30,45,-1
30,153,-1
30,38,-1
30,92,-1
30,73,-1
30,152,1
30,146,1
30,104,-1
30,67,1
30,140,1
30,154,1
30,148,-1
30,161,-1
30,160,-1
30,159,-1
30,157,-1
30,162,1
30,151,1
30,158,-1
31,32,1
31,33,1
31,34,-1
31,35,1
31,36,-1
31,37,1
32,33,1
32,34,-1
32,35,1
32,36,1
32,37,1
32,146,1
32,45,1
32,127,1
32,67,1
32,49,1
32,64,1
32,102,-1
32,85,-1
32,101,1
32,141,1
32,114,1
32,147,-1
32,84,-1
32,148,-1
32,77,-1
32,116,-1
32,108,1
32,56,-1
32,76,-1
32,149,1
32,144,-1
32,139,1
32,53,-1
32,79,-1
32,150,1
32,92,1
32,50,-1
32,104,-1
32,73,-1
32,137,-1
32,75,-1
32,151,1
32,68,-1
32,152,1
32,74,1
32,110,1
32,140,-1
32,154,1
32,143,1
32,155,-1
32,156,-1
32,153,-1
32,121,-1
32,130,1
32,58,1
32,158,1
32,159,-1
32,160,1
32,161,-1
32,72,1
32,167,1
32,166,1
32,165,1
32,132,1
32,71,1
32,168,1
33,34,-1
33,35,1
33,36,-1
33,37,1
34,35,1
34,36,-1
34,37,1
34,38,-1
34,39,1
34,55,-1
34,54,-1
34,47,-1
34,53,-1
34,51,1
34,52,1
34,50,-1
34,49,-1
34,40,1
34,56,1
34,57,-1
34,58,-1
34,59,1
34,60,1
34,61,1
34,62,-1
34,63,1
34,64,1
34,81,1
34,80,1
34,74,1
34,75,1
34,82,1
34,83,-1
34,72,-1
34,45,-1
34,84,-1
34,85,-1
34,145,-1
34,144,-1
34,108,-1
34,143,-1
34,137,-1
34,95,-1
34,67,-1
35,36,-1
35,37,1
35,38,1
35,39,1
35,121,-1
35,71,-1
35,99,-1
35,108,-1
35,74,1
35,47,1
35,122,1
35,123,-1
35,119,-1
35,124,-1
35,125,-1
35,79,-1
36,37,1
36,38,1
36,39,1
36,49,1
36,84,1
36,148,1
36,77,1
36,116,1
36,108,1
36,147,-1
36,45,-1
36,56,1
37,38,1
37,39,1
37,40,1
38,39,1
38,40,1
38,84,-1
38,95,-1
38,52,-1
38,49,-1
38,137,-1
38,145,-1
38,144,-1
38,67,-1
38,127,-1
38,45,1
38,146,1
38,153,-1
38,74,-1
38,108,-1
38,92,1
38,73,-1
38,152,-1
39,40,1
39,72,1
39,83,1
39,51,1
39,82,1
39,57,1
39,81,1
39,45,-1
39,84,1
39,85,1
39,74,-1
39,78,1
39,86,1
39,87,1
39,88,-1
39,99,1
39,98,1
39,89,1
39,97,1
39,96,1
39,95,1
39,94,-1
39,100,-1
39,101,1
39,102,1
39,103,1
39,104,1
40,41,1
40,42,-1
40,43,-1
40,44,1
40,55,1
40,54,1
40,47,1
40,53,1
40,51,1
40,52,1
40,50,1
40,56,1
40,57,1
40,58,-1
40,49,1
40,79,-1
40,78,-1
40,77,-1
40,76,-1
40,75,1
40,74,-1
40,73,1
40,80,1
40,81,1
40,82,1
40,83,-1
40,72,-1
40,45,-1
40,84,1
40,85,1
40,89,-1
40,97,-1
40,96,-1
40,95,-1
40,94,-1
40,88,-1
40,98,1
40,86,-1
40,99,1
40,100,-1
40,101,1
40,102,1
40,117,-1
40,108,-1
40,116,1
40,115,-1
40,103,-1
40,114,-1
40,118,1
40,112,-1
40,119,1
40,110,1
40,120,1
40,68,1
40,130,1
40,129,1
40,70,1
40,128,1
40,105,1
40,131,-1
40,132,1
40,133,1
40,59,-1
40,134,-1
40,135,1
41,42,-1
41,43,-1
41,44,1
41,45,1
41,46,1
41,47,1
41,48,1
42,43,-1
42,44,1
42,45,1
42,46,1
42,47,-1
42,48,1
42,49,-1
42,119,-1
42,112,-1
42,118,-1
42,115,1
42,117,-1
42,85,1
42,110,-1
43,44,1
43,45,1
43,46,1
43,47,1
43,48,1
43,49,-1
43,50,1
44,45,1
44,46,1
44,47,1
44,48,1
44,49,-1
44,50,1
44,51,1
45,46,1
45,47,1
45,48,1
45,49,-1
45,50,1
45,51,-1
45,52,1
45,72,-1
45,83,-1
45,82,1
45,57,-1
45,81,-1
45,84,1
45,85,-1
45,74,-1
45,78,1
45,86,1
45,87,1
45,88,1
45,89,1
45,104,-1
45,108,-1
45,58,-1
45,79,-1
45,125,-1
45,124,-1
45,119,-1
45,123,-1
45,126,-1
45,127,1
45,64,1
45,70,-1
45,105,-1
45,141,-1
45,134,-1
45,140,1
45,116,-1
45,142,-1
45,133,1
45,114,-1
45,137,1
45,143,1
45,67,-1
45,95,1
45,146,-1
45,147,-1
45,56,1
45,76,-1
45,149,1
45,144,-1
45,139,1
45,73,-1
45,150,-1
45,66,-1
45,53,1
45,92,1
45,151,1
45,75,1
45,68,-1
45,152,1
45,153,1
45,154,-1
45,155,-1
45,156,-1
45,110,-1
45,121,-1
45,157,1
45,130,-1
45,158,-1
45,159,1
45,160,1
45,161,-1
45,148,-1
46,47,1
46,48,1
46,49,-1
46,50,1
46,51,1
46,52,-1
46,53,1
47,48,1
47,49,-1
47,50,1
47,51,1
47,52,1
47,53,1
47,54,1
47,55,1
47,56,1
47,57,-1
47,105,1
47,108,-1
47,100,1
47,103,-1
47,110,-1
47,109,1
47,86,1
47,111,1
47,112,-1
47,113,-1
47,116,-1
47,115,1
47,114,-1
47,117,-1
47,118,-1
47,119,1
47,85,-1
47,120,1
47,102,1
47,58,-1
47,74,1
47,121,1
47,71,1
47,99,1
47,122,1
47,123,-1
47,124,-1
47,125,-1
47,79,-1
47,148,1
47,161,1
47,160,1
47,104,1
47,157,-1
47,162,1
47,151,1
47,158,-1
48,49,-1
48,50,1
48,51,1
48,52,-1
48,53,1
48,54,1
48,55,1
49,50,1
49,51,1
49,52,1
49,53,1
49,54,1
49,55,1
49,58,-1
49,57,-1
49,56,1
49,59,1
49,60,1
49,61,1
49,62,-1
49,63,1
49,64,-1
49,65,1
49,104,-1
49,108,-1
49,79,-1
49,125,-1
49,124,-1
49,119,-1
49,126,-1
49,127,1
49,70,-1
49,105,-1
49,128,-1
49,117,1
49,129,1
49,130,1
49,68,-1
49,137,-1
49,136,-1
49,66,-1
49,135,-1
49,134,-1
49,133,-1
49,138,1
49,139,1
49,116,-1
49,140,-1
49,85,-1
49,145,-1
49,144,-1
49,95,-1
49,84,1
49,67,-1
49,146,-1
49,102,-1
49,101,1
49,141,1
49,114,1
49,147,-1
49,121,1
49,132,1
49,77,1
49,148,-1
49,76,-1
49,149,1
50,51,1
50,52,-1
50,53,1
50,54,1
50,55,1
50,67,-1
50,85,-1
50,108,-1
50,144,1
50,139,1
50,150,-1
51,52,-1
51,53,1
51,54,1
51,55,1
51,56,1
51,57,1
51,82,1
51,81,1
51,80,1
51,74,-1
51,83,-1
51,72,-1
51,84,1
51,85,1
51,78,1
51,86,1
52,53,1
52,54,1
52,55,1
52,56,1
52,137,1
52,145,1
52,144,1
52,108,1
52,58,1
52,95,-1
52,84,-1
52,67,-1
52,127,-1
52,73,1
52,74,1
52,85,1
52,116,1
52,150,1
52,66,1
52,141,-1
53,54,1
53,55,1
53,56,1
53,57,-1
53,139,1
53,108,1
53,79,1
53,150,1
53,76,-1
53,144,-1
53,92,1
54,55,1
54,56,1
54,57,-1
54,58,-1
55,56,1
55,57,-1
55,58,-1
55,101,-1
55,147,-1
55,114,-1
55,141,-1
55,85,-1
55,102,-1
55,64,-1
55,132,1
55,121,-1
55,77,1
55,148,-1
55,84,1
56,57,-1
56,58,-1
56,59,1
56,114,1
56,113,1
56,112,1
56,108,1
56,100,1
56,103,1
56,115,-1
56,116,-1
56,117,-1
56,147,1
56,76,-1
56,141,1
56,149,1
56,144,1
56,139,-1
56,163,-1
56,77,-1
56,161,-1
56,158,-1
56,151,-1
56,162,-1
56,157,-1
56,131,1
56,164,1
56,155,1
56,165,1
57,58,-1
57,59,1
57,60,1
57,81,1
57,80,1
57,74,1
57,75,1
57,79,1
57,82,1
57,83,-1
57,72,-1
57,84,1
58,59,1
58,60,1
58,61,1
58,62,-1
58,63,1
58,119,1
58,120,1
58,115,1
58,85,-1
58,102,1
58,110,-1
58,79,1
58,125,1
58,124,1
58,123,1
58,122,1
58,74,1
58,108,1
58,104,1
58,126,-1
58,127,1
58,64,1
58,143,-1
58,137,-1
58,114,-1
58,133,-1
58,142,-1
58,144,-1
58,145,-1
58,92,-1
58,130,1
58,157,-1
58,154,1
58,153,-1
59,60,1
59,61,1
59,62,-1
59,63,1
59,64,1
59,65,1
59,66,1
59,133,-1
59,132,-1
59,131,-1
59,68,-1
59,77,-1
59,102,-1
59,73,-1
59,130,-1
59,134,-1
59,135,1
59,119,-1
59,136,-1
59,137,1
59,138,1
60,61,1
60,62,-1
60,63,1
60,64,1
60,65,1
60,66,1
60,67,-1
61,62,-1
61,63,1
61,64,1
61,65,1
61,66,1
61,67,-1
61,68,1
62,63,1
62,64,1
62,65,1
62,66,1
62,67,-1
62,68,1
62,69,1
63,64,1
63,65,1
63,66,1
63,67,-1
63,68,1
63,69,1
63,70,1
64,65,1
64,66,1
64,67,-1
64,68,1
64,69,1
64,70,-1
64,71,1
64,126,1
64,127,1
64,104,1
64,108,1
64,105,-1
64,128,-1
64,117,1
64,129,1
64,119,-1
64,130,1
64,146,1
64,102,-1
64,85,-1
64,101,1
64,141,-1
64,114,1
64,147,1
64,132,1
64,121,-1
65,66,1
65,67,-1
65,68,1
65,69,1
65,70,1
65,71,1
65,72,-1
65,73,1
66,67,-1
66,68,1
66,69,1
66,70,1
66,71,1
66,72,-1
66,73,-1
66,119,1
66,135,1
66,134,1
66,133,1
66,132,1
66,131,1
66,77,1
66,136,-1
66,137,1
66,138,1
66,139,1
66,79,1
66,116,1
66,140,-1
66,150,1
66,74,1
66,141,-1
66,144,-1
66,76,1
67,68,1
67,69,1
67,70,1
67,71,1
67,72,-1
67,73,1
67,74,1
67,84,-1
67,95,-1
67,137,-1
67,145,-1
67,127,-1
67,146,1
67,144,-1
67,92,1
67,76,1
67,139,1
67,108,-1
67,85,1
67,150,-1
67,104,1
67,152,-1
67,79,1
67,154,1
67,143,-1
67,155,-1
67,156,1
67,110,1
67,153,1
67,157,-1
67,130,-1
68,69,-1
68,70,1
68,71,1
68,72,-1
68,73,1
68,74,1
68,75,1
68,76,1
68,77,-1
68,130,-1
68,119,-1
68,129,-1
68,117,-1
68,128,-1
68,105,-1
68,102,-1
68,131,-1
68,132,1
68,133,1
68,134,-1
68,135,1
68,136,-1
68,150,1
68,144,1
68,151,1
68,108,-1
68,152,1
69,70,1
69,71,1
69,72,-1
69,73,1
69,74,1
69,75,1
69,76,1
70,71,1
70,72,-1
70,73,1
70,74,1
70,75,1
70,76,1
70,77,-1
70,78,1
70,126,-1
70,127,-1
70,104,-1
70,108,-1
70,105,-1
70,128,-1
70,117,1
70,129,1
70,119,-1
70,130,1
70,102,1
71,72,-1
71,73,1
71,74,1
71,75,1
71,76,1
71,77,-1
71,78,1
71,79,1
71,99,1
71,108,1
71,116,1
71,120,1
71,121,1
71,122,1
71,123,-1
